/pscratch/sd/e/es_lh/nanoGPT/DP/train_logger.py:212: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with /pscratch/sd/e/es_lh/nanoGPT/config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
block_size = 256 # context of up to 256 previous characters
gradient_accumulation_steps = 4 # 1 gpu: 1 # 1 node: 4 # 2 nodes: 8
batch_size = 16 # 1 gpu: 64 # 1 node: 16 # 2 nodes: 8

# baby GPT model :)
n_layer = 6
n_head =8 # to make it balance with tp
n_embd = 512
dropout = 0.2

learning_rate = 1e-4 # with baby networks can afford to go a bit higher # 1e-3 initially
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-5 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

model_parallel = 4
tensor_parallel = 4

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 18.91M
num decayed parameter tensors: 26, with 19,038,720 parameters
num non-decayed parameter tensors: 13, with 6,656 parameters
iter 740: loss 1.8712, time 23.55ms, mfu 27.11%
step 750: train loss 1.7467, val loss 1.8997
saving checkpoint to out-shakespeare-char
iter 750: loss 1.8348, time 1421.58ms, mfu 24.44%
iter 760: loss 1.8394, time 23.51ms, mfu 24.74%
iter 770: loss 1.7976, time 23.17ms, mfu 25.05%
iter 780: loss 1.8735, time 23.16ms, mfu 25.34%
iter 790: loss 1.8085, time 23.50ms, mfu 25.55%
iter 800: loss 1.8288, time 24.59ms, mfu 25.62%
iter 810: loss 1.7327, time 22.95ms, mfu 25.87%
iter 820: loss 1.8624, time 23.13ms, mfu 26.07%
iter 830: loss 1.8125, time 23.62ms, mfu 26.20%
iter 840: loss 1.8393, time 23.41ms, mfu 26.34%
iter 850: loss 1.7340, time 24.11ms, mfu 26.38%
iter 860: loss 1.7757, time 23.34ms, mfu 26.51%
iter 870: loss 1.7442, time 23.60ms, mfu 26.59%
iter 880: loss 1.7688, time 23.69ms, mfu 26.66%
iter 890: loss 1.8147, time 23.41ms, mfu 26.75%
iter 900: loss 1.7731, time 23.46ms, mfu 26.83%
iter 910: loss 1.7979, time 23.61ms, mfu 26.88%
iter 920: loss 1.7701, time 23.06ms, mfu 26.99%
iter 930: loss 1.7052, time 23.26ms, mfu 27.07%
iter 940: loss 1.6567, time 23.34ms, mfu 27.12%
iter 950: loss 1.7382, time 23.51ms, mfu 27.16%
iter 960: loss 1.7634, time 23.45ms, mfu 27.19%
iter 970: loss 1.7414, time 23.91ms, mfu 27.17%
iter 980: loss 1.7336, time 23.47ms, mfu 27.21%
iter 990: loss 1.6855, time 23.08ms, mfu 27.28%
step 1000: train loss 1.6103, val loss 1.8037
saving checkpoint to out-shakespeare-char
iter 1000: loss 1.7576, time 1420.92ms, mfu 24.60%
iter 1010: loss 1.7137, time 24.08ms, mfu 24.82%
iter 1020: loss 1.7152, time 23.54ms, mfu 25.08%
iter 1030: loss 1.7298, time 23.12ms, mfu 25.37%
iter 1040: loss 1.6645, time 24.91ms, mfu 25.42%
iter 1050: loss 1.6411, time 23.63ms, mfu 25.61%
iter 1060: loss 1.6942, time 24.26ms, mfu 25.71%
iter 1070: loss 1.7639, time 23.21ms, mfu 25.92%
iter 1080: loss 1.7058, time 24.03ms, mfu 26.01%
iter 1090: loss 1.6708, time 23.38ms, mfu 26.17%
iter 1100: loss 1.6784, time 23.23ms, mfu 26.33%
iter 1110: loss 1.6810, time 23.73ms, mfu 26.42%
iter 1120: loss 1.6224, time 23.11ms, mfu 26.57%
iter 1130: loss 1.6482, time 24.10ms, mfu 26.59%
iter 1140: loss 1.6877, time 23.26ms, mfu 26.71%
iter 1150: loss 1.6166, time 23.08ms, mfu 26.84%
iter 1160: loss 1.6117, time 23.33ms, mfu 26.92%
iter 1170: loss 1.6261, time 23.20ms, mfu 27.01%
iter 1180: loss 1.6393, time 23.88ms, mfu 27.01%
iter 1190: loss 1.6402, time 24.11ms, mfu 26.99%
iter 1200: loss 1.6372, time 22.96ms, mfu 27.10%
iter 1210: loss 1.6260, time 23.77ms, mfu 27.11%
iter 1220: loss 1.5689, time 23.44ms, mfu 27.15%
iter 1230: loss 1.6511, time 23.08ms, mfu 27.23%
iter 1240: loss 1.5861, time 23.18ms, mfu 27.29%
step 1250: train loss 1.5191, val loss 1.7201
saving checkpoint to out-shakespeare-char
iter 1250: loss 1.6598, time 1422.39ms, mfu 24.61%
iter 1260: loss 1.5598, time 23.03ms, mfu 24.95%
iter 1270: loss 1.5486, time 23.23ms, mfu 25.23%
iter 1280: loss 1.5964, time 23.30ms, mfu 25.48%
iter 1290: loss 1.6480, time 23.48ms, mfu 25.68%
iter 1300: loss 1.6018, time 23.31ms, mfu 25.88%
iter 1310: loss 1.5704, time 23.00ms, mfu 26.10%
iter 1320: loss 1.6021, time 23.60ms, mfu 26.23%
iter 1330: loss 1.6804, time 23.84ms, mfu 26.31%
iter 1340: loss 1.5614, time 23.58ms, mfu 26.42%
iter 1350: loss 1.5748, time 22.88ms, mfu 26.60%
iter 1360: loss 1.5968, time 23.86ms, mfu 26.64%
iter 1370: loss 1.5638, time 23.49ms, mfu 26.73%
iter 1380: loss 1.5069, time 23.02ms, mfu 26.86%
iter 1390: loss 1.6054, time 23.24ms, mfu 26.95%
iter 1400: loss 1.5475, time 23.21ms, mfu 27.04%
iter 1410: loss 1.5057, time 23.42ms, mfu 27.09%
iter 1420: loss 1.5333, time 23.08ms, mfu 27.18%
iter 1430: loss 1.5846, time 22.90ms, mfu 27.28%
iter 1440: loss 1.5292, time 23.33ms, mfu 27.32%
iter 1450: loss 1.5985, time 25.90ms, mfu 27.08%
iter 1460: loss 1.5200, time 23.19ms, mfu 27.15%
iter 1470: loss 1.5577, time 23.29ms, mfu 27.21%
iter 1480: loss 1.4467, time 23.32ms, mfu 27.26%
iter 1490: loss 1.5486, time 23.39ms, mfu 27.29%
step 1500: train loss 1.4490, val loss 1.6519
saving checkpoint to out-shakespeare-char
iter 1500: loss 1.4675, time 1439.29ms, mfu 24.61%
iter 1510: loss 1.5527, time 24.43ms, mfu 24.79%
iter 1520: loss 1.4666, time 23.53ms, mfu 25.05%
iter 1530: loss 1.5685, time 23.30ms, mfu 25.32%
iter 1540: loss 1.5298, time 23.23ms, mfu 25.56%
iter 1550: loss 1.5318, time 23.25ms, mfu 25.78%
iter 1560: loss 1.5158, time 23.08ms, mfu 26.00%
iter 1570: loss 1.4456, time 23.34ms, mfu 26.17%
iter 1580: loss 1.4954, time 24.26ms, mfu 26.21%
iter 1590: loss 1.5225, time 23.76ms, mfu 26.31%
iter 1600: loss 1.5113, time 24.62ms, mfu 26.30%
iter 1610: loss 1.4698, time 22.98ms, mfu 26.48%
iter 1620: loss 1.6552, time 23.20ms, mfu 26.61%
iter 1630: loss 1.4924, time 23.38ms, mfu 26.71%
iter 1640: loss 1.5932, time 23.50ms, mfu 26.79%
iter 1650: loss 1.5009, time 23.25ms, mfu 26.89%
iter 1660: loss 1.4472, time 23.16ms, mfu 26.98%
iter 1670: loss 1.4691, time 23.60ms, mfu 27.02%
iter 1680: loss 1.4263, time 23.39ms, mfu 27.08%
iter 1690: loss 1.4711, time 23.38ms, mfu 27.13%
iter 1700: loss 1.5217, time 23.41ms, mfu 27.18%
iter 1710: loss 1.4382, time 23.32ms, mfu 27.23%
iter 1720: loss 1.3860, time 23.20ms, mfu 27.29%
iter 1730: loss 1.4647, time 23.10ms, mfu 27.35%
iter 1740: loss 1.4797, time 23.01ms, mfu 27.42%
step 1750: train loss 1.3978, val loss 1.6318
saving checkpoint to out-shakespeare-char
iter 1750: loss 1.4614, time 1419.13ms, mfu 24.73%
iter 1760: loss 1.5834, time 23.27ms, mfu 25.03%
iter 1770: loss 1.5236, time 23.42ms, mfu 25.28%
iter 1780: loss 1.4972, time 23.24ms, mfu 25.53%
iter 1790: loss 1.4734, time 23.31ms, mfu 25.75%
iter 1800: loss 1.4547, time 24.02ms, mfu 25.86%
iter 1810: loss 1.5158, time 23.28ms, mfu 26.05%
iter 1820: loss 1.5492, time 23.49ms, mfu 26.19%
iter 1830: loss 1.4409, time 23.18ms, mfu 26.35%
iter 1840: loss 1.4252, time 23.20ms, mfu 26.50%
iter 1850: loss 1.4642, time 23.24ms, mfu 26.63%
iter 1860: loss 1.4795, time 23.04ms, mfu 26.77%
iter 1870: loss 1.4535, time 23.41ms, mfu 26.85%
iter 1880: loss 1.4655, time 23.49ms, mfu 26.91%
iter 1890: loss 1.4839, time 23.70ms, mfu 26.94%
iter 1900: loss 1.5363, time 23.34ms, mfu 27.02%
iter 1910: loss 1.3930, time 23.34ms, mfu 27.08%
iter 1920: loss 1.4853, time 24.89ms, mfu 26.97%
iter 1930: loss 1.4246, time 24.12ms, mfu 26.94%
iter 1940: loss 1.4153, time 23.99ms, mfu 26.94%
iter 1950: loss 1.4481, time 23.38ms, mfu 27.01%
iter 1960: loss 1.4532, time 23.26ms, mfu 27.08%
iter 1970: loss 1.4521, time 23.46ms, mfu 27.13%
iter 1980: loss 1.4974, time 23.61ms, mfu 27.15%
iter 1990: loss 1.4858, time 23.62ms, mfu 27.16%
step 2000: train loss 1.3572, val loss 1.5907
saving checkpoint to out-shakespeare-char
iter 2000: loss 1.4179, time 1429.42ms, mfu 24.49%
iter 2010: loss 1.5074, time 23.35ms, mfu 24.81%
iter 2020: loss 1.4911, time 23.58ms, mfu 25.07%
iter 2030: loss 1.4449, time 23.57ms, mfu 25.30%
iter 2040: loss 1.4490, time 23.82ms, mfu 25.48%
iter 2050: loss 1.4396, time 23.75ms, mfu 25.65%
iter 2060: loss 1.4227, time 23.17ms, mfu 25.87%
iter 2070: loss 1.4613, time 23.89ms, mfu 25.98%
iter 2080: loss 1.4590, time 23.54ms, mfu 26.13%
iter 2090: loss 1.5055, time 23.32ms, mfu 26.28%
iter 2100: loss 1.4189, time 23.00ms, mfu 26.46%
iter 2110: loss 1.3596, time 23.30ms, mfu 26.59%
iter 2120: loss 1.4180, time 24.64ms, mfu 26.55%
iter 2130: loss 1.4662, time 23.18ms, mfu 26.68%
iter 2140: loss 1.4234, time 23.86ms, mfu 26.72%
iter 2150: loss 1.4048, time 23.10ms, mfu 26.84%
iter 2160: loss 1.3886, time 23.09ms, mfu 26.95%
iter 2170: loss 1.4095, time 23.11ms, mfu 27.05%
iter 2180: loss 1.4193, time 23.22ms, mfu 27.12%
iter 2190: loss 1.4620, time 23.68ms, mfu 27.14%
iter 2200: loss 1.4718, time 25.34ms, mfu 26.97%
iter 2210: loss 1.4587, time 23.54ms, mfu 27.02%
iter 2220: loss 1.3991, time 23.39ms, mfu 27.07%
iter 2230: loss 1.4514, time 23.34ms, mfu 27.13%
iter 2240: loss 1.3948, time 23.42ms, mfu 27.17%
step 2250: train loss 1.3240, val loss 1.5644
saving checkpoint to out-shakespeare-char
iter 2250: loss 1.4257, time 1421.77ms, mfu 24.50%
iter 2260: loss 1.3987, time 23.43ms, mfu 24.81%
iter 2270: loss 1.4050, time 23.67ms, mfu 25.05%
iter 2280: loss 1.3893, time 23.10ms, mfu 25.34%
iter 2290: loss 1.3820, time 23.16ms, mfu 25.60%
iter 2300: loss 1.3672, time 23.02ms, mfu 25.84%
iter 2310: loss 1.4355, time 23.36ms, mfu 26.02%
iter 2320: loss 1.4360, time 23.47ms, mfu 26.17%
iter 2330: loss 1.4100, time 23.19ms, mfu 26.34%
iter 2340: loss 1.3616, time 23.29ms, mfu 26.47%
iter 2350: loss 1.3865, time 23.66ms, mfu 26.56%
iter 2360: loss 1.4705, time 25.75ms, mfu 26.41%
iter 2370: loss 1.3771, time 23.28ms, mfu 26.54%
iter 2380: loss 1.3782, time 23.53ms, mfu 26.63%
iter 2390: loss 1.3600, time 23.09ms, mfu 26.76%
iter 2400: loss 1.4127, time 24.34ms, mfu 26.74%
iter 2410: loss 1.3546, time 23.12ms, mfu 26.85%
iter 2420: loss 1.4255, time 23.41ms, mfu 26.93%
iter 2430: loss 1.4417, time 23.21ms, mfu 27.01%
iter 2440: loss 1.3515, time 23.63ms, mfu 27.04%
iter 2450: loss 1.4500, time 23.19ms, mfu 27.12%
iter 2460: loss 1.3911, time 23.75ms, mfu 27.13%
iter 2470: loss 1.4441, time 23.11ms, mfu 27.21%
iter 2480: loss 1.4012, time 23.25ms, mfu 27.26%
iter 2490: loss 1.3700, time 23.43ms, mfu 27.29%
step 2500: train loss 1.2942, val loss 1.5561
saving checkpoint to out-shakespeare-char
iter 2500: loss 1.3961, time 1417.68ms, mfu 24.61%
iter 2510: loss 1.3523, time 23.57ms, mfu 24.89%
iter 2520: loss 1.4150, time 23.54ms, mfu 25.14%
iter 2530: loss 1.3960, time 23.54ms, mfu 25.37%
iter 2540: loss 1.4060, time 23.33ms, mfu 25.60%
iter 2550: loss 1.3908, time 23.53ms, mfu 25.78%
iter 2560: loss 1.3853, time 23.55ms, mfu 25.95%
iter 2570: loss 1.4394, time 23.12ms, mfu 26.14%
iter 2580: loss 1.3401, time 23.60ms, mfu 26.26%
iter 2590: loss 1.4206, time 22.86ms, mfu 26.46%
iter 2600: loss 1.3763, time 23.43ms, mfu 26.57%
iter 2610: loss 1.3632, time 23.13ms, mfu 26.70%
iter 2620: loss 1.3496, time 23.53ms, mfu 26.78%
iter 2630: loss 1.4065, time 23.29ms, mfu 26.87%
iter 2640: loss 1.3461, time 23.47ms, mfu 26.93%
iter 2650: loss 1.3367, time 23.04ms, mfu 27.04%
iter 2660: loss 1.3668, time 23.76ms, mfu 27.05%
iter 2670: loss 1.4156, time 23.51ms, mfu 27.09%
iter 2680: loss 1.3079, time 23.04ms, mfu 27.19%
iter 2690: loss 1.3868, time 23.34ms, mfu 27.23%
iter 2700: loss 1.4088, time 23.51ms, mfu 27.26%
iter 2710: loss 1.3409, time 23.37ms, mfu 27.29%
iter 2720: loss 1.2841, time 23.19ms, mfu 27.35%
iter 2730: loss 1.3556, time 23.40ms, mfu 27.37%
iter 2740: loss 1.3926, time 23.32ms, mfu 27.40%
step 2750: train loss 1.2661, val loss 1.5316
saving checkpoint to out-shakespeare-char
iter 2750: loss 1.3946, time 1422.96ms, mfu 24.71%
iter 2760: loss 1.3842, time 24.11ms, mfu 24.91%
iter 2770: loss 1.3769, time 23.77ms, mfu 25.14%
iter 2780: loss 1.3215, time 23.31ms, mfu 25.39%
iter 2790: loss 1.4183, time 23.37ms, mfu 25.62%
iter 2800: loss 1.4309, time 23.68ms, mfu 25.78%
iter 2810: loss 1.4133, time 23.85ms, mfu 25.91%
iter 2820: loss 1.3595, time 23.68ms, mfu 26.04%
iter 2830: loss 1.4390, time 23.23ms, mfu 26.22%
iter 2840: loss 1.3776, time 23.47ms, mfu 26.35%
iter 2850: loss 1.3250, time 23.66ms, mfu 26.44%
iter 2860: loss 1.3210, time 23.40ms, mfu 26.55%
iter 2870: loss 1.4038, time 23.49ms, mfu 26.65%
iter 2880: loss 1.3619, time 23.89ms, mfu 26.68%
iter 2890: loss 1.3464, time 24.36ms, mfu 26.67%
iter 2900: loss 1.3247, time 25.25ms, mfu 26.56%
iter 2910: loss 1.3642, time 23.65ms, mfu 26.63%
iter 2920: loss 1.3083, time 23.62ms, mfu 26.70%
iter 2930: loss 1.3480, time 24.19ms, mfu 26.70%
iter 2940: loss 1.3513, time 23.41ms, mfu 26.79%
iter 2950: loss 1.3304, time 23.80ms, mfu 26.82%
iter 2960: loss 1.2836, time 22.73ms, mfu 26.98%
iter 2970: loss 1.3797, time 23.53ms, mfu 27.02%
iter 2980: loss 1.3712, time 24.10ms, mfu 27.00%
iter 2990: loss 1.2817, time 23.66ms, mfu 27.03%
step 3000: train loss 1.2413, val loss 1.5279
saving checkpoint to out-shakespeare-char
iter 3000: loss 1.3203, time 1428.33ms, mfu 24.37%
iter 3010: loss 1.3021, time 23.99ms, mfu 24.62%
iter 3020: loss 1.2934, time 24.68ms, mfu 24.78%
iter 3030: loss 1.3108, time 23.82ms, mfu 25.01%
iter 3040: loss 1.2947, time 24.11ms, mfu 25.18%
iter 3050: loss 1.3319, time 23.75ms, mfu 25.38%
iter 3060: loss 1.3288, time 24.18ms, mfu 25.52%
iter 3070: loss 1.2999, time 24.01ms, mfu 25.65%
iter 3080: loss 1.3544, time 23.61ms, mfu 25.82%
iter 3090: loss 1.3692, time 23.29ms, mfu 26.01%
iter 3100: loss 1.2931, time 23.62ms, mfu 26.14%
iter 3110: loss 1.3125, time 23.31ms, mfu 26.30%
iter 3120: loss 1.3441, time 23.46ms, mfu 26.42%
iter 3130: loss 1.3057, time 23.81ms, mfu 26.49%
iter 3140: loss 1.3376, time 23.45ms, mfu 26.59%
iter 3150: loss 1.3359, time 23.49ms, mfu 26.68%
iter 3160: loss 1.3288, time 23.55ms, mfu 26.75%
iter 3170: loss 1.3462, time 25.59ms, mfu 26.60%
iter 3180: loss 1.3391, time 24.86ms, mfu 26.54%
iter 3190: loss 1.3309, time 24.03ms, mfu 26.57%
iter 3200: loss 1.3080, time 24.68ms, mfu 26.53%
iter 3210: loss 1.3124, time 24.03ms, mfu 26.56%
iter 3220: loss 1.3749, time 24.08ms, mfu 26.59%
iter 3230: loss 1.3715, time 24.78ms, mfu 26.53%
iter 3240: loss 1.3013, time 23.67ms, mfu 26.61%
step 3250: train loss 1.2294, val loss 1.5115
saving checkpoint to out-shakespeare-char
iter 3250: loss 1.3413, time 1427.49ms, mfu 23.99%
iter 3260: loss 1.2928, time 23.36ms, mfu 24.36%
iter 3270: loss 1.3175, time 23.87ms, mfu 24.62%
iter 3280: loss 1.2910, time 23.59ms, mfu 24.90%
iter 3290: loss 1.2931, time 23.36ms, mfu 25.17%
iter 3300: loss 1.3080, time 23.94ms, mfu 25.35%
iter 3310: loss 1.3111, time 23.61ms, mfu 25.55%
iter 3320: loss 1.2703, time 23.11ms, mfu 25.79%
iter 3330: loss 1.3119, time 23.68ms, mfu 25.94%
iter 3340: loss 1.2758, time 23.32ms, mfu 26.11%
iter 3350: loss 1.3292, time 23.31ms, mfu 26.27%
iter 3360: loss 1.3515, time 23.40ms, mfu 26.40%
iter 3370: loss 1.3504, time 23.58ms, mfu 26.50%
iter 3380: loss 1.2886, time 23.59ms, mfu 26.58%
iter 3390: loss 1.2912, time 23.23ms, mfu 26.71%
iter 3400: loss 1.2963, time 23.44ms, mfu 26.79%
iter 3410: loss 1.3065, time 23.27ms, mfu 26.88%
iter 3420: loss 1.3559, time 23.20ms, mfu 26.98%
iter 3430: loss 1.3300, time 24.07ms, mfu 26.96%
iter 3440: loss 1.3175, time 23.57ms, mfu 27.00%
iter 3450: loss 1.2861, time 23.27ms, mfu 27.08%
iter 3460: loss 1.2692, time 24.45ms, mfu 27.01%
iter 3470: loss 1.3399, time 23.41ms, mfu 27.07%
iter 3480: loss 1.2507, time 23.73ms, mfu 27.08%
iter 3490: loss 1.3474, time 23.37ms, mfu 27.14%
step 3500: train loss 1.2087, val loss 1.5125
iter 3500: loss 1.2846, time 1050.38ms, mfu 24.48%
iter 3510: loss 1.2206, time 23.18ms, mfu 24.82%
iter 3520: loss 1.2988, time 23.28ms, mfu 25.11%
iter 3530: loss 1.3121, time 23.60ms, mfu 25.34%
iter 3540: loss 1.3019, time 23.27ms, mfu 25.58%
iter 3550: loss 1.3439, time 24.06ms, mfu 25.70%
iter 3560: loss 1.2402, time 24.10ms, mfu 25.81%
iter 3570: loss 1.3262, time 24.41ms, mfu 25.87%
iter 3580: loss 1.3442, time 23.84ms, mfu 25.99%
iter 3590: loss 1.3145, time 25.27ms, mfu 25.95%
iter 3600: loss 1.2432, time 24.74ms, mfu 25.96%
iter 3610: loss 1.2838, time 24.77ms, mfu 25.97%
iter 3620: loss 1.3550, time 23.41ms, mfu 26.13%
iter 3630: loss 1.3268, time 23.81ms, mfu 26.23%
iter 3640: loss 1.2998, time 25.38ms, mfu 26.15%
iter 3650: loss 1.2693, time 24.14ms, mfu 26.21%
iter 3660: loss 1.2878, time 23.08ms, mfu 26.39%
iter 3670: loss 1.2829, time 23.30ms, mfu 26.52%
iter 3680: loss 1.2614, time 23.16ms, mfu 26.65%
iter 3690: loss 1.3503, time 23.36ms, mfu 26.75%
iter 3700: loss 1.2518, time 23.81ms, mfu 26.79%
iter 3710: loss 1.2627, time 23.53ms, mfu 26.85%
iter 3720: loss 1.2782, time 23.17ms, mfu 26.95%
iter 3730: loss 1.3536, time 23.94ms, mfu 26.95%
iter 3740: loss 1.2607, time 23.79ms, mfu 26.97%
step 3750: train loss 1.1972, val loss 1.4946
saving checkpoint to out-shakespeare-char
iter 3750: loss 1.2731, time 1424.01ms, mfu 24.32%
