/pscratch/sd/e/es_lh/nanoGPT/DP/train_logger.py:212: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with /pscratch/sd/e/es_lh/nanoGPT/config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
block_size = 256 # context of up to 256 previous characters
gradient_accumulation_steps = 4 # 1 gpu: 1 # 1 node: 4 # 2 nodes: 8
batch_size = 16 # 1 gpu: 64 # 1 node: 16 # 2 nodes: 8

# baby GPT model :)
n_layer = 32
n_head =24 # to make it balance with tp
n_embd = 1536
dropout = 0.2

learning_rate = 1e-4 # with baby networks can afford to go a bit higher # 1e-3 initially
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-5 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

model_parallel = 4
tensor_parallel = 4

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 906.17M
num decayed parameter tensors: 130, with 906,462,720 parameters
num non-decayed parameter tensors: 65, with 99,840 parameters
iter 740: loss 1.4056, time 580.29ms, mfu 50.12%
step 750: train loss 1.3412, val loss 1.6139
saving checkpoint to out-shakespeare-char
iter 750: loss 1.3975, time 35643.34ms, mfu 45.19%
iter 760: loss 1.3399, time 580.16ms, mfu 45.73%
iter 770: loss 1.3122, time 579.37ms, mfu 46.22%
iter 780: loss 1.4330, time 580.42ms, mfu 46.66%
iter 790: loss 1.4213, time 579.71ms, mfu 47.05%
iter 800: loss 1.2980, time 581.03ms, mfu 47.40%
iter 810: loss 1.3459, time 580.61ms, mfu 47.71%
iter 820: loss 1.3339, time 579.46ms, mfu 48.01%
iter 830: loss 1.3248, time 579.95ms, mfu 48.26%
iter 840: loss 1.3404, time 580.28ms, mfu 48.50%
iter 850: loss 1.2967, time 580.30ms, mfu 48.70%
iter 860: loss 1.3335, time 579.89ms, mfu 48.89%
iter 870: loss 1.2886, time 580.59ms, mfu 49.06%
iter 880: loss 1.3241, time 579.88ms, mfu 49.21%
iter 890: loss 1.2909, time 580.13ms, mfu 49.35%
iter 900: loss 1.2794, time 579.21ms, mfu 49.48%
iter 910: loss 1.2104, time 580.10ms, mfu 49.59%
iter 920: loss 1.3329, time 579.03ms, mfu 49.70%
iter 930: loss 1.2895, time 580.46ms, mfu 49.78%
iter 940: loss 1.2200, time 580.45ms, mfu 49.86%
iter 950: loss 1.2682, time 580.39ms, mfu 49.93%
iter 960: loss 1.2307, time 580.34ms, mfu 49.99%
iter 970: loss 1.1912, time 581.04ms, mfu 50.05%
iter 980: loss 1.3130, time 579.90ms, mfu 50.10%
iter 990: loss 1.2337, time 580.45ms, mfu 50.15%
step 1000: train loss 1.1677, val loss 1.5559
saving checkpoint to out-shakespeare-char
iter 1000: loss 1.2139, time 35798.82ms, mfu 45.21%
iter 1010: loss 1.2232, time 579.90ms, mfu 45.75%
iter 1020: loss 1.2526, time 579.70ms, mfu 46.24%
iter 1030: loss 1.1945, time 579.93ms, mfu 46.68%
iter 1040: loss 1.1430, time 579.60ms, mfu 47.07%
iter 1050: loss 1.1620, time 580.17ms, mfu 47.42%
iter 1060: loss 1.1837, time 579.66ms, mfu 47.74%
iter 1070: loss 1.2039, time 580.45ms, mfu 48.02%
iter 1080: loss 1.1862, time 580.52ms, mfu 48.28%
iter 1090: loss 1.1738, time 579.48ms, mfu 48.51%
iter 1100: loss 1.1215, time 580.65ms, mfu 48.71%
iter 1110: loss 1.1505, time 580.62ms, mfu 48.90%
iter 1120: loss 1.1319, time 580.55ms, mfu 49.06%
iter 1130: loss 1.0709, time 580.69ms, mfu 49.21%
iter 1140: loss 1.1413, time 579.77ms, mfu 49.35%
iter 1150: loss 1.1434, time 581.11ms, mfu 49.46%
iter 1160: loss 1.1450, time 580.48ms, mfu 49.57%
iter 1170: loss 1.0770, time 580.44ms, mfu 49.67%
iter 1180: loss 1.0706, time 579.79ms, mfu 49.77%
iter 1190: loss 1.0796, time 580.56ms, mfu 49.84%
iter 1200: loss 1.0797, time 579.97ms, mfu 49.92%
iter 1210: loss 1.1161, time 580.61ms, mfu 49.98%
iter 1220: loss 1.0310, time 580.31ms, mfu 50.04%
iter 1230: loss 1.1147, time 580.80ms, mfu 50.09%
iter 1240: loss 1.0448, time 581.01ms, mfu 50.13%
step 1250: train loss 0.9706, val loss 1.5896
iter 1250: loss 1.0472, time 18734.35ms, mfu 45.27%
iter 1260: loss 1.0321, time 580.54ms, mfu 45.80%
iter 1270: loss 1.0808, time 580.63ms, mfu 46.27%
iter 1280: loss 1.0375, time 580.87ms, mfu 46.70%
iter 1290: loss 1.1056, time 580.47ms, mfu 47.08%
iter 1300: loss 0.9899, time 581.24ms, mfu 47.42%
iter 1310: loss 0.9792, time 579.76ms, mfu 47.74%
iter 1320: loss 1.1334, time 580.27ms, mfu 48.03%
iter 1330: loss 0.9883, time 580.05ms, mfu 48.28%
iter 1340: loss 0.9208, time 579.98ms, mfu 48.51%
iter 1350: loss 0.9947, time 580.48ms, mfu 48.72%
iter 1360: loss 0.9691, time 580.03ms, mfu 48.90%
iter 1370: loss 0.9243, time 581.08ms, mfu 49.06%
iter 1380: loss 0.9300, time 580.57ms, mfu 49.21%
iter 1390: loss 0.9476, time 579.90ms, mfu 49.35%
iter 1400: loss 0.9878, time 580.19ms, mfu 49.47%
iter 1410: loss 0.9604, time 580.63ms, mfu 49.58%
iter 1420: loss 0.9425, time 580.41ms, mfu 49.68%
iter 1430: loss 0.9414, time 580.67ms, mfu 49.76%
iter 1440: loss 0.9350, time 580.43ms, mfu 49.84%
iter 1450: loss 0.9518, time 580.36ms, mfu 49.91%
iter 1460: loss 0.8508, time 579.89ms, mfu 49.98%
iter 1470: loss 0.9578, time 580.89ms, mfu 50.04%
iter 1480: loss 0.7844, time 580.70ms, mfu 50.09%
iter 1490: loss 0.8303, time 580.34ms, mfu 50.13%
step 1500: train loss 0.7387, val loss 1.7335
iter 1500: loss 0.8395, time 18732.08ms, mfu 45.28%
iter 1510: loss 0.8212, time 580.55ms, mfu 45.80%
iter 1520: loss 0.7953, time 580.79ms, mfu 46.28%
iter 1530: loss 0.8406, time 579.52ms, mfu 46.71%
iter 1540: loss 0.8026, time 579.82ms, mfu 47.10%
iter 1550: loss 0.8560, time 579.57ms, mfu 47.45%
iter 1560: loss 0.9082, time 579.96ms, mfu 47.77%
iter 1570: loss 0.7271, time 580.84ms, mfu 48.04%
iter 1580: loss 0.7807, time 580.41ms, mfu 48.30%
iter 1590: loss 0.8449, time 580.14ms, mfu 48.52%
iter 1600: loss 0.7547, time 579.83ms, mfu 48.73%
iter 1610: loss 0.7755, time 580.86ms, mfu 48.91%
iter 1620: loss 0.7547, time 580.11ms, mfu 49.08%
iter 1630: loss 0.7348, time 580.04ms, mfu 49.23%
iter 1640: loss 0.7355, time 579.97ms, mfu 49.37%
iter 1650: loss 0.6913, time 580.28ms, mfu 49.49%
iter 1660: loss 0.6737, time 580.60ms, mfu 49.59%
iter 1670: loss 0.6483, time 580.58ms, mfu 49.69%
iter 1680: loss 0.8029, time 580.88ms, mfu 49.77%
iter 1690: loss 0.7052, time 580.43ms, mfu 49.85%
iter 1700: loss 0.6871, time 580.11ms, mfu 49.92%
iter 1710: loss 0.6913, time 581.01ms, mfu 49.98%
iter 1720: loss 0.6165, time 580.15ms, mfu 50.04%
iter 1730: loss 0.7042, time 580.39ms, mfu 50.09%
iter 1740: loss 0.6689, time 579.86ms, mfu 50.14%
step 1750: train loss 0.4845, val loss 1.9747
iter 1750: loss 0.6434, time 18733.45ms, mfu 45.29%
iter 1760: loss 0.6256, time 580.00ms, mfu 45.82%
iter 1770: loss 0.5857, time 580.15ms, mfu 46.29%
iter 1780: loss 0.6045, time 580.54ms, mfu 46.72%
iter 1790: loss 0.6304, time 580.12ms, mfu 47.10%
iter 1800: loss 0.5613, time 580.66ms, mfu 47.45%
iter 1810: loss 0.5676, time 579.36ms, mfu 47.77%
iter 1820: loss 0.6114, time 580.69ms, mfu 48.04%
iter 1830: loss 0.5974, time 580.04ms, mfu 48.30%
iter 1840: loss 0.5265, time 579.47ms, mfu 48.53%
iter 1850: loss 0.5687, time 580.30ms, mfu 48.74%
iter 1860: loss 0.5162, time 580.84ms, mfu 48.92%
iter 1870: loss 0.5946, time 580.01ms, mfu 49.08%
iter 1880: loss 0.6038, time 580.26ms, mfu 49.23%
iter 1890: loss 0.5612, time 579.76ms, mfu 49.37%
iter 1900: loss 0.4973, time 580.48ms, mfu 49.49%
iter 1910: loss 0.5320, time 580.02ms, mfu 49.60%
iter 1920: loss 0.4997, time 580.42ms, mfu 49.69%
iter 1930: loss 0.5128, time 580.66ms, mfu 49.78%
iter 1940: loss 0.5385, time 579.81ms, mfu 49.86%
iter 1950: loss 0.4890, time 579.68ms, mfu 49.94%
iter 1960: loss 0.4815, time 580.68ms, mfu 50.00%
iter 1970: loss 0.4660, time 580.39ms, mfu 50.05%
iter 1980: loss 0.4904, time 579.94ms, mfu 50.11%
iter 1990: loss 0.4799, time 579.90ms, mfu 50.16%
step 2000: train loss 0.2904, val loss 2.2594
iter 2000: loss 0.4630, time 18736.25ms, mfu 45.30%
iter 2010: loss 0.4388, time 579.65ms, mfu 45.83%
iter 2020: loss 0.3962, time 579.30ms, mfu 46.31%
iter 2030: loss 0.4033, time 580.07ms, mfu 46.74%
iter 2040: loss 0.4079, time 579.95ms, mfu 47.13%
iter 2050: loss 0.4279, time 580.77ms, mfu 47.47%
iter 2060: loss 0.4363, time 580.18ms, mfu 47.78%
iter 2070: loss 0.4199, time 580.04ms, mfu 48.06%
iter 2080: loss 0.3973, time 580.81ms, mfu 48.31%
iter 2090: loss 0.3729, time 580.19ms, mfu 48.53%
iter 2100: loss 0.3514, time 580.36ms, mfu 48.74%
iter 2110: loss 0.3445, time 580.80ms, mfu 48.91%
iter 2120: loss 0.4056, time 580.05ms, mfu 49.08%
iter 2130: loss 0.3814, time 579.99ms, mfu 49.23%
iter 2140: loss 0.4243, time 579.94ms, mfu 49.37%
iter 2150: loss 0.3612, time 579.69ms, mfu 49.49%
iter 2160: loss 0.4153, time 579.62ms, mfu 49.61%
iter 2170: loss 0.3483, time 580.29ms, mfu 49.70%
iter 2180: loss 0.3152, time 579.28ms, mfu 49.80%
iter 2190: loss 0.3656, time 580.15ms, mfu 49.88%
iter 2200: loss 0.3651, time 580.01ms, mfu 49.95%
iter 2210: loss 0.3728, time 579.94ms, mfu 50.01%
iter 2220: loss 0.3341, time 579.71ms, mfu 50.07%
iter 2230: loss 0.3161, time 580.03ms, mfu 50.13%
iter 2240: loss 0.3337, time 579.47ms, mfu 50.18%
step 2250: train loss 0.1946, val loss 2.5348
iter 2250: loss 0.3244, time 18731.55ms, mfu 45.32%
iter 2260: loss 0.3440, time 580.97ms, mfu 45.84%
iter 2270: loss 0.2995, time 580.48ms, mfu 46.31%
iter 2280: loss 0.3218, time 580.38ms, mfu 46.73%
iter 2290: loss 0.2720, time 579.87ms, mfu 47.12%
iter 2300: loss 0.3784, time 580.73ms, mfu 47.46%
iter 2310: loss 0.3080, time 579.95ms, mfu 47.77%
iter 2320: loss 0.2613, time 580.42ms, mfu 48.05%
iter 2330: loss 0.3045, time 580.54ms, mfu 48.30%
iter 2340: loss 0.2704, time 579.79ms, mfu 48.53%
iter 2350: loss 0.3389, time 580.54ms, mfu 48.73%
iter 2360: loss 0.2679, time 580.54ms, mfu 48.92%
iter 2370: loss 0.2889, time 580.94ms, mfu 49.08%
iter 2380: loss 0.3240, time 580.22ms, mfu 49.23%
iter 2390: loss 0.2631, time 579.87ms, mfu 49.36%
iter 2400: loss 0.2473, time 579.77ms, mfu 49.49%
iter 2410: loss 0.2986, time 580.51ms, mfu 49.59%
iter 2420: loss 0.2441, time 580.17ms, mfu 49.69%
iter 2430: loss 0.3033, time 580.02ms, mfu 49.78%
iter 2440: loss 0.3045, time 580.88ms, mfu 49.86%
iter 2450: loss 0.2266, time 579.75ms, mfu 49.93%
iter 2460: loss 0.2401, time 580.55ms, mfu 49.99%
iter 2470: loss 0.2670, time 580.64ms, mfu 50.05%
iter 2480: loss 0.2533, time 580.13ms, mfu 50.10%
iter 2490: loss 0.2743, time 579.95ms, mfu 50.15%
step 2500: train loss 0.1445, val loss 2.7481
iter 2500: loss 0.2849, time 18732.02ms, mfu 45.29%
iter 2510: loss 0.2448, time 580.24ms, mfu 45.82%
iter 2520: loss 0.2274, time 580.51ms, mfu 46.29%
iter 2530: loss 0.2717, time 580.34ms, mfu 46.72%
iter 2540: loss 0.2351, time 579.45ms, mfu 47.11%
iter 2550: loss 0.2451, time 580.40ms, mfu 47.46%
iter 2560: loss 0.2348, time 579.70ms, mfu 47.77%
iter 2570: loss 0.2438, time 580.56ms, mfu 48.05%
iter 2580: loss 0.2281, time 580.07ms, mfu 48.30%
iter 2590: loss 0.2452, time 580.44ms, mfu 48.53%
iter 2600: loss 0.2437, time 580.01ms, mfu 48.74%
iter 2610: loss 0.2090, time 580.32ms, mfu 48.92%
iter 2620: loss 0.2042, time 579.92ms, mfu 49.09%
iter 2630: loss 0.2300, time 580.01ms, mfu 49.24%
iter 2640: loss 0.2058, time 580.40ms, mfu 49.37%
iter 2650: loss 0.2369, time 580.12ms, mfu 49.49%
iter 2660: loss 0.2207, time 580.43ms, mfu 49.60%
iter 2670: loss 0.2426, time 580.64ms, mfu 49.69%
iter 2680: loss 0.2207, time 579.89ms, mfu 49.78%
iter 2690: loss 0.2139, time 580.66ms, mfu 49.86%
iter 2700: loss 0.2112, time 580.06ms, mfu 49.93%
iter 2710: loss 0.2087, time 580.67ms, mfu 49.99%
iter 2720: loss 0.2024, time 580.47ms, mfu 50.05%
iter 2730: loss 0.2148, time 580.40ms, mfu 50.10%
iter 2740: loss 0.2213, time 580.55ms, mfu 50.14%
step 2750: train loss 0.1218, val loss 2.9823
iter 2750: loss 0.1923, time 18730.18ms, mfu 45.29%
iter 2760: loss 0.2035, time 580.54ms, mfu 45.81%
iter 2770: loss 0.1904, time 580.68ms, mfu 46.28%
iter 2780: loss 0.2202, time 580.23ms, mfu 46.71%
iter 2790: loss 0.2227, time 580.79ms, mfu 47.09%
iter 2800: loss 0.1820, time 579.96ms, mfu 47.44%
iter 2810: loss 0.2103, time 580.89ms, mfu 47.75%
iter 2820: loss 0.1904, time 579.91ms, mfu 48.04%
iter 2830: loss 0.1886, time 580.95ms, mfu 48.28%
iter 2840: loss 0.2083, time 579.83ms, mfu 48.52%
iter 2850: loss 0.1987, time 580.12ms, mfu 48.72%
iter 2860: loss 0.1946, time 580.48ms, mfu 48.91%
iter 2870: loss 0.1988, time 580.58ms, mfu 49.07%
iter 2880: loss 0.1878, time 580.39ms, mfu 49.22%
iter 2890: loss 0.2043, time 580.11ms, mfu 49.36%
iter 2900: loss 0.1976, time 580.61ms, mfu 49.47%
iter 2910: loss 0.1821, time 580.41ms, mfu 49.58%
iter 2920: loss 0.1801, time 580.65ms, mfu 49.68%
iter 2930: loss 0.1721, time 580.43ms, mfu 49.77%
iter 2940: loss 0.1640, time 581.07ms, mfu 49.84%
iter 2950: loss 0.1868, time 580.42ms, mfu 49.91%
iter 2960: loss 0.1758, time 580.12ms, mfu 49.98%
iter 2970: loss 0.1791, time 580.94ms, mfu 50.03%
iter 2980: loss 0.1824, time 580.76ms, mfu 50.08%
iter 2990: loss 0.1950, time 580.48ms, mfu 50.13%
step 3000: train loss 0.1079, val loss 3.1614
iter 3000: loss 0.1832, time 18731.28ms, mfu 45.27%
iter 3010: loss 0.1718, time 581.58ms, mfu 45.79%
iter 3020: loss 0.1762, time 580.11ms, mfu 46.27%
iter 3030: loss 0.1821, time 580.74ms, mfu 46.70%
iter 3040: loss 0.1766, time 580.75ms, mfu 47.08%
iter 3050: loss 0.1668, time 580.34ms, mfu 47.43%
iter 3060: loss 0.1687, time 580.45ms, mfu 47.74%
iter 3070: loss 0.1784, time 579.96ms, mfu 48.03%
iter 3080: loss 0.1636, time 580.79ms, mfu 48.28%
iter 3090: loss 0.1727, time 579.75ms, mfu 48.51%
iter 3100: loss 0.1728, time 580.57ms, mfu 48.71%
iter 3110: loss 0.1581, time 580.02ms, mfu 48.90%
iter 3120: loss 0.1643, time 580.60ms, mfu 49.06%
iter 3130: loss 0.1660, time 580.44ms, mfu 49.21%
iter 3140: loss 0.1608, time 580.40ms, mfu 49.35%
iter 3150: loss 0.1710, time 580.26ms, mfu 49.47%
iter 3160: loss 0.1475, time 580.16ms, mfu 49.58%
iter 3170: loss 0.1603, time 579.42ms, mfu 49.69%
iter 3180: loss 0.1571, time 580.24ms, mfu 49.78%
iter 3190: loss 0.1557, time 580.20ms, mfu 49.86%
iter 3200: loss 0.1500, time 580.35ms, mfu 49.93%
iter 3210: loss 0.1557, time 579.70ms, mfu 50.00%
iter 3220: loss 0.1743, time 580.17ms, mfu 50.05%
iter 3230: loss 0.1514, time 580.31ms, mfu 50.11%
iter 3240: loss 0.1728, time 580.78ms, mfu 50.15%
step 3250: train loss 0.0999, val loss 3.3129
iter 3250: loss 0.1512, time 18730.38ms, mfu 45.29%
iter 3260: loss 0.1551, time 579.92ms, mfu 45.82%
iter 3270: loss 0.1484, time 580.91ms, mfu 46.29%
iter 3280: loss 0.1504, time 579.62ms, mfu 46.72%
iter 3290: loss 0.1420, time 580.69ms, mfu 47.10%
iter 3300: loss 0.1671, time 579.85ms, mfu 47.45%
iter 3310: loss 0.1578, time 580.09ms, mfu 47.77%
iter 3320: loss 0.1498, time 580.87ms, mfu 48.04%
iter 3330: loss 0.1478, time 580.51ms, mfu 48.29%
iter 3340: loss 0.1325, time 581.25ms, mfu 48.51%
iter 3350: loss 0.1300, time 580.26ms, mfu 48.72%
iter 3360: loss 0.1670, time 580.04ms, mfu 48.91%
iter 3370: loss 0.1437, time 580.43ms, mfu 49.07%
iter 3380: loss 0.1389, time 579.80ms, mfu 49.22%
iter 3390: loss 0.1467, time 579.78ms, mfu 49.36%
iter 3400: loss 0.1598, time 580.80ms, mfu 49.48%
iter 3410: loss 0.1619, time 579.85ms, mfu 49.59%
iter 3420: loss 0.1489, time 580.26ms, mfu 49.69%
iter 3430: loss 0.1396, time 580.44ms, mfu 49.78%
iter 3440: loss 0.1403, time 580.41ms, mfu 49.85%
iter 3450: loss 0.1587, time 580.59ms, mfu 49.92%
iter 3460: loss 0.1365, time 580.18ms, mfu 49.99%
iter 3470: loss 0.1414, time 581.14ms, mfu 50.04%
iter 3480: loss 0.1342, time 580.57ms, mfu 50.09%
iter 3490: loss 0.1363, time 581.23ms, mfu 50.13%
step 3500: train loss 0.0950, val loss 3.4347
iter 3500: loss 0.1196, time 18729.48ms, mfu 45.27%
iter 3510: loss 0.1282, time 580.05ms, mfu 45.80%
iter 3520: loss 0.1403, time 580.60ms, mfu 46.28%
iter 3530: loss 0.1511, time 580.63ms, mfu 46.70%
iter 3540: loss 0.1273, time 580.85ms, mfu 47.09%
iter 3550: loss 0.1348, time 580.73ms, mfu 47.43%
iter 3560: loss 0.1284, time 580.68ms, mfu 47.74%
iter 3570: loss 0.1262, time 580.16ms, mfu 48.02%
iter 3580: loss 0.1322, time 580.49ms, mfu 48.28%
iter 3590: loss 0.1395, time 580.39ms, mfu 48.51%
iter 3600: loss 0.1225, time 580.44ms, mfu 48.71%
iter 3610: loss 0.1368, time 580.62ms, mfu 48.89%
iter 3620: loss 0.1387, time 580.45ms, mfu 49.06%
iter 3630: loss 0.1437, time 580.35ms, mfu 49.21%
iter 3640: loss 0.1405, time 580.04ms, mfu 49.35%
iter 3650: loss 0.1270, time 580.91ms, mfu 49.46%
iter 3660: loss 0.1302, time 580.12ms, mfu 49.58%
iter 3670: loss 0.1338, time 580.55ms, mfu 49.67%
iter 3680: loss 0.1223, time 580.47ms, mfu 49.76%
iter 3690: loss 0.1355, time 580.13ms, mfu 49.84%
iter 3700: loss 0.1263, time 580.91ms, mfu 49.91%
iter 3710: loss 0.1212, time 580.00ms, mfu 49.98%
iter 3720: loss 0.1220, time 580.52ms, mfu 50.04%
iter 3730: loss 0.1293, time 580.63ms, mfu 50.09%
iter 3740: loss 0.1403, time 580.47ms, mfu 50.13%
step 3750: train loss 0.0894, val loss 3.5249
iter 3750: loss 0.1209, time 18722.10ms, mfu 45.28%
iter 3760: loss 0.1246, time 580.10ms, mfu 45.81%
iter 3770: loss 0.1209, time 580.45ms, mfu 46.28%
iter 3780: loss 0.1315, time 581.10ms, mfu 46.70%
iter 3790: loss 0.1187, time 580.74ms, mfu 47.09%
iter 3800: loss 0.1276, time 579.50ms, mfu 47.44%
